"","Plot","Batch","TYPE","Wells","FileExtension","PlateRead","Template","Depth","Weight","Time_Slurry_Add","Time_NaOH_ADd","Time_Read","Moisture_Frac","Dry_Weight_Equivalent","notes"
"1776","207","3","A","C07","2021_PARCE_EEA_Batch3-207",6758,"quench_MUB1.25","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1777","207","3","A","H01","2021_PARCE_EEA_Batch3-207",11256,"P_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1778","207","3","A","H07","2021_PARCE_EEA_Batch3-207",1328,"quench_MUB0.16","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1779","207","3","A","E12","2021_PARCE_EEA_Batch3-207",63,"Buf","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1780","207","3","A","C08","2021_PARCE_EEA_Batch3-207",4155,"quench_MUB1.25","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1781","207","3","A","D06","2021_PARCE_EEA_Batch3-207",2783,"Cello_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1782","207","3","A","B08","2021_PARCE_EEA_Batch3-207",7482,"quench_MUB2.5","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1783","207","3","A","A07","2021_PARCE_EEA_Batch3-207",13117,"quench_MUB2.5","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1784","207","3","A","C03","2021_PARCE_EEA_Batch3-207",14549,"BG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1785","207","3","A","E06","2021_PARCE_EEA_Batch3-207",2215,"Cello_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1786","207","3","A","H11","2021_PARCE_EEA_Batch3-207",123,"Hombl","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1787","207","3","A","B11","2021_PARCE_EEA_Batch3-207",159,"Hombl","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1788","207","3","A","E07","2021_PARCE_EEA_Batch3-207",3621,"quench_MUB0.625","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1789","207","3","A","H08","2021_PARCE_EEA_Batch3-207",865,"quench_MUB0.16","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1790","207","3","A","B03","2021_PARCE_EEA_Batch3-207",15057,"BG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1791","207","3","A","D07","2021_PARCE_EEA_Batch3-207",6986,"quench_MUB1.25","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1792","207","3","A","B07","2021_PARCE_EEA_Batch3-207",14094,"quench_MUB2.5","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1793","207","3","A","F08","2021_PARCE_EEA_Batch3-207",2183,"quench_MUB0.625","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1794","207","3","A","E01","2021_PARCE_EEA_Batch3-207",9493,"P_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1795","207","3","A","D01","2021_PARCE_EEA_Batch3-207",423,"BG_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1796","207","3","A","F01","2021_PARCE_EEA_Batch3-207",9700,"P_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1797","207","3","A","A01","2021_PARCE_EEA_Batch3-207",389,"BG_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1798","207","3","A","E02","2021_PARCE_EEA_Batch3-207",504,"Cello_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1799","207","3","A","F07","2021_PARCE_EEA_Batch3-207",3299,"quench_MUB0.625","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1800","207","3","A","C12","2021_PARCE_EEA_Batch3-207",60,"Buf","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1801","207","3","A","G02","2021_PARCE_EEA_Batch3-207",501,"Cello_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1802","207","3","A","G08","2021_PARCE_EEA_Batch3-207",871,"quench_MUB0.16","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1803","207","3","A","G12","2021_PARCE_EEA_Batch3-207",62,"Buf","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1804","207","3","A","D12","2021_PARCE_EEA_Batch3-207",66,"Buf","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1805","207","3","A","B12","2021_PARCE_EEA_Batch3-207",59,"Buf","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1806","207","3","A","G11","2021_PARCE_EEA_Batch3-207",172,"Hombl","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1807","207","3","A","B06","2021_PARCE_EEA_Batch3-207",2371,"Cello_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1808","207","3","A","H05","2021_PARCE_EEA_Batch3-207",1019,"NAG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1809","207","3","A","G07","2021_PARCE_EEA_Batch3-207",1277,"quench_MUB0.16","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1810","207","3","A","C04","2021_PARCE_EEA_Batch3-207",39915,"P_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1811","207","3","A","F11","2021_PARCE_EEA_Batch3-207",196,"Hombl","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1812","207","3","A","G05","2021_PARCE_EEA_Batch3-207",1393,"NAG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1813","207","3","A","A06","2021_PARCE_EEA_Batch3-207",2093,"Cello_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1814","207","3","A","D08","2021_PARCE_EEA_Batch3-207",4223,"quench_MUB1.25","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1815","207","3","A","E05","2021_PARCE_EEA_Batch3-207",2425,"NAG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1816","207","3","A","D05","2021_PARCE_EEA_Batch3-207",3135,"NAG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1817","207","3","A","F12","2021_PARCE_EEA_Batch3-207",65,"Buf","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1818","207","3","A","B05","2021_PARCE_EEA_Batch3-207",2580,"NAG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1819","207","3","A","B04","2021_PARCE_EEA_Batch3-207",41113,"P_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1820","207","3","A","F04","2021_PARCE_EEA_Batch3-207",49590,"P_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1821","207","3","A","B02","2021_PARCE_EEA_Batch3-207",573,"NAG_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1822","207","3","A","F02","2021_PARCE_EEA_Batch3-207",636,"Cello_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1823","207","3","A","A11","2021_PARCE_EEA_Batch3-207",163,"Hombl","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1824","207","3","A","A05","2021_PARCE_EEA_Batch3-207",3309,"NAG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1825","207","3","A","A08","2021_PARCE_EEA_Batch3-207",8889,"quench_MUB2.5","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1826","207","3","A","E04","2021_PARCE_EEA_Batch3-207",37490,"P_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1827","207","3","A","E03","2021_PARCE_EEA_Batch3-207",15864,"BG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1828","207","3","A","D02","2021_PARCE_EEA_Batch3-207",574,"NAG_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1829","207","3","A","B01","2021_PARCE_EEA_Batch3-207",393,"BG_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1830","207","3","A","D03","2021_PARCE_EEA_Batch3-207",37566,"BG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1831","207","3","A","E11","2021_PARCE_EEA_Batch3-207",174,"Hombl","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1832","207","3","A","G04","2021_PARCE_EEA_Batch3-207",54226,"P_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1833","207","3","A","C05","2021_PARCE_EEA_Batch3-207",4487,"NAG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1834","207","3","A","C02","2021_PARCE_EEA_Batch3-207",619,"NAG_sub_blank","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1835","207","3","A","D04","2021_PARCE_EEA_Batch3-207",36867,"P_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1836","207","3","A","H03","2021_PARCE_EEA_Batch3-207",12084,"BG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1837","207","3","A","H12","2021_PARCE_EEA_Batch3-207",61,"Buf","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1838","207","3","A","E08","2021_PARCE_EEA_Batch3-207",2503,"quench_MUB0.625","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1839","207","3","A","A04","2021_PARCE_EEA_Batch3-207",34967,"P_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1840","207","3","A","F05","2021_PARCE_EEA_Batch3-207",1924,"NAG_assay","0-15",0.5,"11:04","12:05","12:06",0.1016,0.4492,""
"1841","208","3","A","E02","2021_PARCE_EEA_Batch3-208",489,"Cello_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1842","208","3","A","D11","2021_PARCE_EEA_Batch3-208",101,"Hombl","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1843","208","3","A","H02","2021_PARCE_EEA_Batch3-208",557,"Cello_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1844","208","3","A","B07","2021_PARCE_EEA_Batch3-208",12136,"quench_MUB2.5","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1845","208","3","A","F11","2021_PARCE_EEA_Batch3-208",116,"Hombl","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1846","208","3","A","D03","2021_PARCE_EEA_Batch3-208",13355,"BG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1847","208","3","A","H05","2021_PARCE_EEA_Batch3-208",1662,"NAG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1848","208","3","A","G06","2021_PARCE_EEA_Batch3-208",1887,"Cello_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1849","208","3","A","A03","2021_PARCE_EEA_Batch3-208",3663,"BG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1850","208","3","A","B11","2021_PARCE_EEA_Batch3-208",154,"Hombl","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1851","208","3","A","F04","2021_PARCE_EEA_Batch3-208",51200,"P_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1852","208","3","A","F03","2021_PARCE_EEA_Batch3-208",2271,"BG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1853","208","3","A","F07","2021_PARCE_EEA_Batch3-208",3833,"quench_MUB0.625","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1854","208","3","A","F02","2021_PARCE_EEA_Batch3-208",581,"Cello_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1855","208","3","A","A04","2021_PARCE_EEA_Batch3-208",54432,"P_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1856","208","3","A","B01","2021_PARCE_EEA_Batch3-208",461,"BG_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1857","208","3","A","G11","2021_PARCE_EEA_Batch3-208",118,"Hombl","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1858","208","3","A","C06","2021_PARCE_EEA_Batch3-208",2072,"Cello_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1859","208","3","A","E07","2021_PARCE_EEA_Batch3-208",3429,"quench_MUB0.625","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1860","208","3","A","F12","2021_PARCE_EEA_Batch3-208",66,"Buf","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1861","208","3","A","G04","2021_PARCE_EEA_Batch3-208",53066,"P_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1862","208","3","A","E05","2021_PARCE_EEA_Batch3-208",2017,"NAG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1863","208","3","A","F06","2021_PARCE_EEA_Batch3-208",1955,"Cello_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1864","208","3","A","B06","2021_PARCE_EEA_Batch3-208",2447,"Cello_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1865","208","3","A","G05","2021_PARCE_EEA_Batch3-208",1559,"NAG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1866","208","3","A","H06","2021_PARCE_EEA_Batch3-208",1029,"Cello_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1867","208","3","A","C01","2021_PARCE_EEA_Batch3-208",439,"BG_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1868","208","3","A","C11","2021_PARCE_EEA_Batch3-208",132,"Hombl","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1869","208","3","A","C02","2021_PARCE_EEA_Batch3-208",669,"NAG_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1870","208","3","A","E08","2021_PARCE_EEA_Batch3-208",2768,"quench_MUB0.625","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1871","208","3","A","C03","2021_PARCE_EEA_Batch3-208",9367,"BG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1872","208","3","A","H04","2021_PARCE_EEA_Batch3-208",43328,"P_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1873","208","3","A","B08","2021_PARCE_EEA_Batch3-208",13468,"quench_MUB2.5","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1874","208","3","A","G12","2021_PARCE_EEA_Batch3-208",70,"Buf","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1875","208","3","A","E11","2021_PARCE_EEA_Batch3-208",193,"Hombl","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1876","208","3","A","E12","2021_PARCE_EEA_Batch3-208",64,"Buf","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1877","208","3","A","F08","2021_PARCE_EEA_Batch3-208",3380,"quench_MUB0.625","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1878","208","3","A","G08","2021_PARCE_EEA_Batch3-208",1233,"quench_MUB0.16","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1879","208","3","A","C12","2021_PARCE_EEA_Batch3-208",69,"Buf","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1880","208","3","A","H12","2021_PARCE_EEA_Batch3-208",77,"Buf","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1881","208","3","A","E06","2021_PARCE_EEA_Batch3-208",2253,"Cello_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1882","208","3","A","B05","2021_PARCE_EEA_Batch3-208",2746,"NAG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1883","208","3","A","C08","2021_PARCE_EEA_Batch3-208",7212,"quench_MUB1.25","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1884","208","3","A","H01","2021_PARCE_EEA_Batch3-208",10323,"P_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1885","208","3","A","D01","2021_PARCE_EEA_Batch3-208",441,"BG_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1886","208","3","A","F01","2021_PARCE_EEA_Batch3-208",8998,"P_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1887","208","3","A","D12","2021_PARCE_EEA_Batch3-208",53,"Buf","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1888","208","3","A","B03","2021_PARCE_EEA_Batch3-208",2417,"BG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1889","208","3","A","E04","2021_PARCE_EEA_Batch3-208",49836,"P_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1890","208","3","A","A02","2021_PARCE_EEA_Batch3-208",596,"NAG_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1891","208","3","A","G03","2021_PARCE_EEA_Batch3-208",2099,"BG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1892","208","3","A","G01","2021_PARCE_EEA_Batch3-208",9031,"P_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1893","208","3","A","C05","2021_PARCE_EEA_Batch3-208",3787,"NAG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1894","208","3","A","G07","2021_PARCE_EEA_Batch3-208",1548,"quench_MUB0.16","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1895","208","3","A","C04","2021_PARCE_EEA_Batch3-208",56797,"P_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1896","208","3","A","A07","2021_PARCE_EEA_Batch3-208",12927,"quench_MUB2.5","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1897","208","3","A","D08","2021_PARCE_EEA_Batch3-208",8064,"quench_MUB1.25","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1898","208","3","A","D05","2021_PARCE_EEA_Batch3-208",3987,"NAG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1899","208","3","A","D07","2021_PARCE_EEA_Batch3-208",7730,"quench_MUB1.25","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1900","208","3","A","F05","2021_PARCE_EEA_Batch3-208",1724,"NAG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1901","208","3","A","H03","2021_PARCE_EEA_Batch3-208",2809,"BG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1902","208","3","A","C07","2021_PARCE_EEA_Batch3-208",6512,"quench_MUB1.25","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1903","208","3","A","H08","2021_PARCE_EEA_Batch3-208",1246,"quench_MUB0.16","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1904","208","3","A","G02","2021_PARCE_EEA_Batch3-208",525,"Cello_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1905","208","3","A","E01","2021_PARCE_EEA_Batch3-208",8689,"P_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1906","208","3","A","B04","2021_PARCE_EEA_Batch3-208",45897,"P_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1907","208","3","A","A12","2021_PARCE_EEA_Batch3-208",59,"Buf","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1908","208","3","A","E03","2021_PARCE_EEA_Batch3-208",1700,"BG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1909","208","3","A","H11","2021_PARCE_EEA_Batch3-208",112,"Hombl","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1910","208","3","A","A08","2021_PARCE_EEA_Batch3-208",13632,"quench_MUB2.5","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1911","208","3","A","A01","2021_PARCE_EEA_Batch3-208",389,"BG_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1912","208","3","A","B12","2021_PARCE_EEA_Batch3-208",52,"Buf","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1913","208","3","A","D06","2021_PARCE_EEA_Batch3-208",2180,"Cello_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1914","208","3","A","A06","2021_PARCE_EEA_Batch3-208",1942,"Cello_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1915","208","3","A","D02","2021_PARCE_EEA_Batch3-208",604,"NAG_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1916","208","3","A","A11","2021_PARCE_EEA_Batch3-208",136,"Hombl","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1917","208","3","A","H07","2021_PARCE_EEA_Batch3-208",1341,"quench_MUB0.16","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1918","208","3","A","D04","2021_PARCE_EEA_Batch3-208",79873,"P_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1919","208","3","A","A05","2021_PARCE_EEA_Batch3-208",3233,"NAG_assay","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1920","208","3","A","B02","2021_PARCE_EEA_Batch3-208",655,"NAG_sub_blank","0-15",0.5,"11:06","12:08","12:09",0.1095,0.4453,"redo"
"1921","209","3","A","A12","2021_PARCE_EEA_Batch3-209",67,"Buf","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1922","209","3","A","B02","2021_PARCE_EEA_Batch3-209",608,"NAG_sub_blank","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1923","209","3","A","B03","2021_PARCE_EEA_Batch3-209",1634,"BG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1924","209","3","A","A02","2021_PARCE_EEA_Batch3-209",592,"NAG_sub_blank","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1925","209","3","A","B11","2021_PARCE_EEA_Batch3-209",190,"Hombl","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1926","209","3","A","B05","2021_PARCE_EEA_Batch3-209",3097,"NAG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1927","209","3","A","C07","2021_PARCE_EEA_Batch3-209",4441,"quench_MUB1.25","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1928","209","3","A","G05","2021_PARCE_EEA_Batch3-209",1333,"NAG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1929","209","3","A","H08","2021_PARCE_EEA_Batch3-209",1450,"quench_MUB0.16","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1930","209","3","A","F03","2021_PARCE_EEA_Batch3-209",5370,"BG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1931","209","3","A","H05","2021_PARCE_EEA_Batch3-209",2602,"NAG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1932","209","3","A","B04","2021_PARCE_EEA_Batch3-209",76522,"P_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1933","209","3","A","C04","2021_PARCE_EEA_Batch3-209",80716,"P_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1934","209","3","A","E03","2021_PARCE_EEA_Batch3-209",1869,"BG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1935","209","3","A","A05","2021_PARCE_EEA_Batch3-209",2533,"NAG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1936","209","3","A","A01","2021_PARCE_EEA_Batch3-209",456,"BG_sub_blank","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1937","209","3","A","C05","2021_PARCE_EEA_Batch3-209",1710,"NAG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1938","209","3","A","G03","2021_PARCE_EEA_Batch3-209",7917,"BG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1939","209","3","A","C06","2021_PARCE_EEA_Batch3-209",1918,"Cello_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1940","209","3","A","C11","2021_PARCE_EEA_Batch3-209",199,"Hombl","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1941","209","3","A","G07","2021_PARCE_EEA_Batch3-209",1480,"quench_MUB0.16","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1942","209","3","A","F12","2021_PARCE_EEA_Batch3-209",55,"Buf","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1943","209","3","A","G11","2021_PARCE_EEA_Batch3-209",161,"Hombl","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1944","209","3","A","D02","2021_PARCE_EEA_Batch3-209",537,"NAG_sub_blank","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1945","209","3","A","B01","2021_PARCE_EEA_Batch3-209",476,"BG_sub_blank","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1946","209","3","A","B08","2021_PARCE_EEA_Batch3-209",14662,"quench_MUB2.5","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1947","209","3","A","C12","2021_PARCE_EEA_Batch3-209",63,"Buf","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1948","209","3","A","E01","2021_PARCE_EEA_Batch3-209",8309,"P_sub_blank","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1949","209","3","A","E04","2021_PARCE_EEA_Batch3-209",55113,"P_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1950","209","3","A","H06","2021_PARCE_EEA_Batch3-209",6428,"Cello_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1951","209","3","A","D03","2021_PARCE_EEA_Batch3-209",9558,"BG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1952","209","3","A","H04","2021_PARCE_EEA_Batch3-209",53030,"P_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1953","209","3","A","C03","2021_PARCE_EEA_Batch3-209",1789,"BG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1954","209","3","A","F02","2021_PARCE_EEA_Batch3-209",510,"Cello_sub_blank","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
"1955","209","3","A","E05","2021_PARCE_EEA_Batch3-209",1632,"NAG_assay","0-15",0.52,"11:07","12:10","12:11",0.109,0.4633,""
